,IMDB ID,Rotten Tomatoes ID,Title,Action & Adventure,Animation,Art House & International,Classics,Comedy,Cult Movies,Documentary,Drama,Horror,Kids & Family,Musical & Performing Arts,Mystery & Suspense,Romance,Science Fiction & Fantasy,Special Interest,Television,Western,Critics Score,Audience Score,Audience Rating,Critics Rating,runtime,year,mpaa_rating,actor1,character1,actor2,character2,actor3,character3,actor4,character4,actor5,character5,Budget,Gross,IMDB ID.1,Oscar Wins,Oscar Nominations,number,num_missing,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,length
308,0119654,12656,Men in Black,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,91,79,Upright,Certified Fresh,98.0,1997,PG-13,Tommy Lee Jones,K,Will Smith,J,Linda Fiorentino,Laurel,Vincent D'Onofrio,Edgar,Rip Torn,Zed,90000000.0,250147615.0,119654,1,2,,1,0.0,0.0,0.0,0.01328111407524671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1880124467427854,0.0,0.0,0.0,0.024789111521505622,0.0,0.0,0.46021713375046713,0.08253836934692872,0.0,0.0,0.0,0.0,0.0,0.0,0.019641848850997044,0.0,0.0,0.0,0.0,0.14119546992405874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06427674205613461,0.0,0.0,0.0,3324.0
307,0119643,12724,Meet Joe Black,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,51,81,Upright,Rotten,181.0,1998,PG-13,Brad Pitt,Joe Black,Anthony Hopkins,William Parrish,Claire Forlani,Susan Parrish,Jake Weber,Drew,Marcia Gay Harden,Allison,90000000.0,44606335.0,119643,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6045789897795116,0.0,0.0,0.0,0.0,0.044157701758903656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32498676627813095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3525.0
306,0133093,12897,The Matrix,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87,85,Upright,Certified Fresh,136.0,1999,R,Keanu Reeves,Neo,Laurence Fishburne,Morpheus,Carrie-Anne Moss,Trinity,Hugo Weaving,Agent Smith,Gloria Foster,The Oracle,63000000.0,171479930.0,133093,4,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419438151160128,0.011495528057236906,0.0,0.0,0.0,0.0,0.0,0.012962061012795158,0.010987131389292923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035708269519245585,0.0,0.0,0.0,0.0,0.7857546333411052,0.0,0.0,0.0,3198.0
305,0110475,11568,The Mask,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,77,67,Upright,Certified Fresh,101.0,1994,PG-13,Jim Carrey,The Mask/Stanley Ipkiss,Cameron Diaz,Tina Carlyle,Peter Riegert,Lt. Mitch Kellaway,Peter Greene,Dorian Tyrel,Amy Yasbeck,Peggy Brandt,18000000.0,119936108.0,110475,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20698118405234472,0.0,0.0,0.0,0.0,0.0,0.0,0.27893676002089873,0.3145041802703455,0.0,0.0,0.0,0.0,0.0,0.010292593676901229,0.1326645449381982,0.0,0.0,0.0,0.0,0.0164813426103004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3505.0
343,0117571,17135,Scream,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,80,78,Upright,Certified Fresh,110.0,1996,R,Neve Campbell,Sidney Prescott,Liev Schreiber,Cotton Weary,Courteney Cox,Gale Weathers,David Arquette,Dewey Riley,Skeet Ulrich,Billy Loomis,15000000.0,103001286.0,117571,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17587095367548902,0.0,0.0,0.0,0.0,0.0,0.0,0.06499462643677438,0.18158113893019387,0.0,0.0,0.0,0.0,0.0,0.5002545206704379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04366285017253943,0.03145289502318995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0
302,0113749,13599,Mallrats,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,83,Upright,Rotten,95.0,1995,R,Shannen Doherty,Rene,Jeremy London,T.S. Quint,Jason Lee,Brodie,Claire Forlani,Brandi Svenning,Michael Rooker,Svenning,6000000.0,2122561.0,113749,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010682452080020596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574165625557981,0.0,0.0,0.0,0.0,0.0,0.0,0.020362759156970493,0.0,0.0,0.0,0.0,0.0,1666.0
301,0104797,10624,Malcolm X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,92,Upright,Certified Fresh,201.0,1992,PG-13,Denzel Washington,Malcolm X,Spike Lee,Shorty,Angela Bassett,Betty Shabazz,Al Freeman Jr.,Elijah Muhammad,Delroy Lindo,West Indian Archie,33000000.0,48140491.0,104797,0,2,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015266118701720498,0.0,0.0,0.0,0.0,0.16179381567444587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8051754691170034,0.0,0.0,0.0,0.01599829140076648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3763.0
300,0082694,13087,Mad Max 2: The Road Warrior,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,85,Upright,Fresh,96.0,1981,R,Mel Gibson,Mad Max,Virginia Hey,Warrior Woman,Syd Heylen,Curmudgeon,Emil Minty,Feral Kid,Kjell Nilsson,Humungus,2000000.0,24600832.0,82694,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01592446632124541,0.0,0.0,0.0,0.0,0.5212235030995015,0.030713286530906447,0.0,0.0,0.0,0.0,0.0,0.0,0.2220447356625806,0.0,0.0,0.0,0.0,0.14607522357907538,0.0,0.0,0.0,0.0,0.0,0.0,0.052473486154442577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2636.0
344,0120082,16559,Scream 2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,81,55,Spilled,Certified Fresh,120.0,1997,R,David Arquette,Dewey Riley,Neve Campbell,Sidney Prescott,Courteney Cox,Gale Weathers,Sarah Michelle Gellar,Cici Cooper,Jamie Kennedy,Randy Meeks,23000000.0,101334374.0,120082,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10319655888574512,0.0,0.0,0.0,0.0,0.0,0.0,0.08469534507566387,0.0971685254630449,0.011657619091973525,0.0,0.0,0.0,0.0,0.4804853602559843,0.05304618909926017,0.0,0.0,0.0,0.021010488634825273,0.02542998172154332,0.0,0.0,0.038223731759750475,0.0,0.0,0.0,0.05210999001980532,0.013341053617333289,0.0,0.0,0.0,0.019337117159384364,0.0,0.0,0.0,2549.0
298,0160484,15419,Lost Souls,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,7,22,Spilled,Rotten,102.0,2000,R,Winona Ryder,Maya Larkin,Ben Chaplin,Peter Kelson,Sarah Wynter,Claire Van Owen,Philip Baker Hall,Father James,John Hurt,Father Lareaux,28000000.0,16779636.0,160484,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22296104728427435,0.0,0.0,0.0,0.0,0.0,0.0,0.03603530410069927,0.04183738314315006,0.0,0.0,0.0,0.0,0.0,0.09610828999278366,0.4018690103722567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06949815166195379,0.0,0.0,0.0,0.0,0.12749918368776383,0.0,0.0,0.0,3286.0
297,0120738,10920,Lost in Space,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,23,Spilled,Rotten,130.0,1998,PG-13,William Hurt,John Robinson,Mimi Rogers,Maureen Robinson,Heather Graham,Judy Robinson,Lacey Chabert,Penny Robinson,Jack Johnson (II),Will Robinson,80000000.0,69102910.0,120738,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03751584603043341,0.0,0.0,0.0,0.0,0.0,0.0,0.010965592938079794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8851513131746035,0.0,0.0,0.03430132392015318,0.0,0.0,0.0,0.02031018802495816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3859.0
296,0116922,16879,Lost Highway,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,59,88,Upright,Rotten,135.0,1997,R,Bill Pullman,Fred Madison,Patricia Arquette,Alice Wakefield,Balthazar Getty,Pete Dayton,Robert Blake,Mystery Man,Robert Loggia,Mr. Eddy/Dick Laurent,15000000.0,3796699.0,116922,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20936280925514075,0.0,0.0,0.061933671603029726,0.0,0.0,0.0,0.014059605571307896,0.12000482535027727,0.0,0.0,0.0,0.0,0.0,0.2912917743511561,0.19951011715636738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09303150804581929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434.0
345,0134084,13688,Scream 3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,38,Spilled,Rotten,116.0,2000,R,David Arquette,Dewey Riley,Neve Campbell,Sidney Prescott,Courteney Cox,Gale Weathers,Patrick Dempsey,Detective Kincaide,Scott Foley,Roman Bridger,40000000.0,89138076.0,134084,0,0,,1,0.0,0.0,0.0,0.039643229522801374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23841365746347454,0.0,0.0,0.0,0.0,0.0,0.0,0.08689964038403314,0.09665102863342871,0.0,0.0,0.0,0.0,0.0,0.3281945218073973,0.03307059974254608,0.0,0.0,0.0,0.09659885699251781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05246974221465181,0.0,0.0,0.013047910394488866,0.0,0.0,0.0,0.0,0.0,2359.0
293,0089469,10086,Legend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,74,Upright,Rotten,1.0,1986,PG,Tom Cruise,Jack,Mia Sara,Princess Lili,Tim Curry,Darkness,David Bennent,Honethorn Gump,Alice Playten,Blix,30000000.0,12297710.0,89469,0,1,,1,0.0,0.0,0.0,0.0,0.015944985649422334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6598790343735981,0.0,0.197583627836183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12637542217144904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4240.0
347,0138097,14753,Shakespeare in Love,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,93,80,Upright,Certified Fresh,122.0,1998,R,Joseph Fiennes,William Shakespeare,Gwyneth Paltrow,Viola De Lesseps,Geoffrey Rush,Philip Henslowe,Judi Dench,Elizabeth I,Simon Callow,Tilney Master of the Revels,25000000.0,100241322.0,138097,7,6,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01101651151270733,0.0,0.0,0.0,0.0,0.0,0.0,0.32835278110410404,0.20610021994027744,0.0738054524364341,0.0,0.0,0.04864191334106261,0.0,0.0,0.0,0.05843990500150089,0.26555696789623556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2790.0
342,0108052,12903,Schindler's List,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97,97,Upright,Certified Fresh,196.0,1993,R,Liam Neeson,Oskar Schindler,Ben Kingsley,Itzhak Stern,Ralph Fiennes,Amon Goeth,Caroline Goodall,Emilie Schindler,Jonathan Sagall,Poldek Pfefferberg,22000000.0,96045248.0,108052,7,5,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07284804964005519,0.05609043448913257,0.0,0.06890438068454605,0.0,0.0,0.0,0.0,0.0,0.07043304390419573,0.0,0.0,0.0,0.01585753144777463,0.0,0.0,0.0,0.0,0.7056798129557567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.0
290,0119567,11605,The Lost World - Jurassic Park,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,52,51,Spilled,Rotten,134.0,1997,PG-13,Jeff Goldblum,Ian Malcolm,Julianne Moore,Sarah Harding,Pete Postlethwaite,Roland Tembo,Thomas F. Duffy,Robert Burke,Arliss Howard,Peter Ludlow,73000000.0,229074524.0,119567,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027559196708494188,0.0,0.0,0.0,0.0,0.0,0.6534420613122615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10257323109579017,0.0,0.0,0.0,0.0,0.013206070492389112,0.13972686702569506,0.0,0.0,0.0,0.0,0.0,0.0,0.01860786145847865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4934.0
311,0085959,15928,Monty Python's The Meaning of Life,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,90,84,Upright,Fresh,109.0,1983,R,Graham Chapman,First Fish Tony,John Cleese,Second Fish Grim,Terry Gilliam,Donor,Eric Idle,Fourth Fish,Terry Jones,Fifth Fish,9000000.0,14929552.0,85959,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10131229285723248,0.0,0.0,0.2579797304209315,0.0,0.0,0.0,0.0,0.10694746141508615,0.0,0.22881008797933458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08689263194477398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18644385561024307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.0
313,0119738,12712,My Best Friend's Wedding,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,71,74,Upright,Certified Fresh,105.0,1997,PG-13,Julia Roberts,Julianne Potter,Dermot Mulroney,Michael O'Neal,Cameron Diaz,Kimmy Wallace,Rupert Everett,George Downes,Philip Bosco,Walter Wallace,46000000.0,126805112.0,119738,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39785178829830314,0.0,0.0,0.0,0.0,0.0,0.0,0.025898371680447334,0.025856064876876313,0.013872907756512159,0.0,0.0,0.0,0.0,0.023263859392354744,0.46419067724627455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03220353912245641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686.0
333,0102798,10372,Robin Hood: Prince of Thieves,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,59,73,Upright,Rotten,155.0,1991,PG-13,Kevin Costner,Robin of Locksley/Robin Hood,Morgan Freeman,Azeem,Mary Elizabeth Mastrantonio,Maid Marian,Christian Slater,Will Scarlett,Alan Rickman,Sheriff of Nottingham,48000000.0,165493908.0,102798,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867661456813177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02521836917349725,0.0,0.0,0.0,0.03656638056048216,0.0,0.0,0.0,0.0,0.04999862888375573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.0
332,0086190,11366,Star Wars: Episode VI - Return of the Jedi,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,78,95,Upright,Certified Fresh,133.0,1983,PG,Mark Hamill,Luke Skywalker,Harrison Ford,Han Solo,Carrie Fisher,Princess Leia,Billy Dee Williams,Lando Calrissian,Anthony Daniels,C-3PO,32500000.0,309125409.0,86190,1,4,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029199519674572016,0.0,0.0,0.0,0.0,0.010075982696613578,0.0,0.0,0.0,0.0,0.0,0.0,0.09767833556709939,0.0,0.07772537409419039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7702815953127892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.0
331,0184858,16279,Reindeer Games (Deception),1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,25,28,Spilled,Rotten,104.0,2000,R,Ben Affleck,Rudy Duncan,Gary Sinise,Gabriel,Charlize Theron,Ashley,Dennis Farina,Jack Bangs,James Frain,Nick,34000000.0,23360779.0,184858,0,0,,1,0.0,0.0,0.0,0.0,0.01570754553513804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10460214180328015,0.0,0.0,0.0,0.0,0.0,0.0,0.015402386374157993,0.18806029907804492,0.5905390585736584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04024755584411169,0.013801333570404974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3451.0
330,0093779,12686,The Princess Bride,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,97,95,Upright,Certified Fresh,98.0,1987,PG,Cary Elwes,Westley,Robin Wright,Buttercup the Princess Bride,Mandy Patinkin,Inigo Montoya,Chris Sarandon,Prince Humperdinck,Christopher Guest,Count Rugen,16000000.0,24650738.0,93779,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14020616153473192,0.0,0.0,0.0,0.0,0.0,0.0893118974047538,0.0,0.0,0.0,0.0,0.28294439640866337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08715525868361469,0.0,0.0,0.0,0.0,0.012228728871493531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36968273927983836,0.0,0.0,0.0,2704.0
329,0100405,13006,Pretty Woman,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,62,68,Upright,Fresh,117.0,1990,R,Richard Gere,Edward Lewis,Julia Roberts,Vivian Ward,Ralph Bellamy,James Morse,Jason Alexander,Philip Stuckey,Laura San Giacomo,Kit De Luca,14000000.0,178406268.0,100405,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012196851357809518,0.0,0.7054540051302127,0.0,0.0,0.0,0.0,0.0,0.03890066823023895,0.0,0.03050737904051455,0.0,0.0,0.0,0.0,0.0,0.0,0.18108198067496353,0.0,0.010310037296928034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2592.0
328,0093773,16751,Predator,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78,87,Upright,Certified Fresh,107.0,1987,R,Arnold Schwarzenegger,"Maj. Alan ""Dutch"" Schaefer",Carl Weathers,Dillon,Elpidia Carrillo,Anna,Bill Duke,Mac,Jesse Ventura,Sgt. Blain,15000000.0,56471713.0,93773,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2265264617862337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031927600908677974,0.0,0.0,0.0,0.0,0.0,0.615941814853555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054929283477198804,0.0,0.0,0.0,0.0,0.056039937538875866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3562.0
327,0102685,13320,Point Break,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68,79,Upright,Fresh,123.0,1991,R,Patrick Swayze,Bodhi,Keanu Reeves,Johnny Utah,Lori Petty,Tyler,Gary Busey,Pappas,John C. McGinley,Ben Harp,24000000.0,43218387.0,102685,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05062840266240038,0.0,0.0,0.0,0.0,0.0,0.0,0.5667533596513185,0.23123858822994153,0.06961180285612827,0.0,0.0,0.0,0.0,0.0,0.02507471281891619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014517844747310455,0.03399035402029839,0.0,0.0,0.0,4223.0
337,0163187,11674,Runaway Bride,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,46,53,Spilled,Rotten,109.0,1999,PG,Julia Roberts,Maggie Carpenter,Richard Gere,Ike Graham,Joan Cusack,Peggy Flemming,Hector Elizondo,Fisher,Rita Wilson,Ellie,70000000.0,152149590.0,163187,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017313825955285304,0.010162802465687692,0.0,0.6303667467389136,0.0,0.0,0.0,0.0,0.0199515203466278,0.0,0.10607365385372688,0.0,0.06312130082052679,0.014296571457356836,0.0,0.0,0.0,0.06054409771478378,0.05727619904481173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2952.0
339,0120815,13217,Saving Private Ryan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92,95,Upright,Certified Fresh,169.0,1998,R,Tom Hanks,Capt. John Miller,Edward Burns,Private Richard Reiben,Tom Sizemore,Sgt. Horvath,Jeremy Davies,Cpl. Upham,Vin Diesel,Pvt. Caparzo,70000000.0,216540909.0,120815,5,6,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819775735516759,0.0,0.0,0.03160600608070311,0.06667218393688824,0.0,0.1310686672513516,0.057868872488634406,0.0,0.0,0.0,0.0,0.0,0.0,0.030383529833081634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2842.0
322,0125439,10110,Notting Hill,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,83,79,Upright,Certified Fresh,124.0,1999,PG-13,Julia Roberts,Anna Scott,Hugh Grant,William Thacker,Hugh Bonneville,Bernie,Emma Chambers,Honey,James Dreyfus,Martin,42000000.0,116006080.0,125439,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5901194724836889,0.0,0.0,0.0,0.0,0.04015235121674291,0.0,0.0,0.0,0.014368926039672847,0.0,0.0,0.0,0.0,0.0,0.08969503486582484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525224639196152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.0
320,0142688,12938,The Ninth Gate,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,41,58,Spilled,Rotten,132.0,1999,R,Johnny Depp,Dean Corso,Frank Langella,Boris Balkan,Lena Olin,Liana Telfer,Emmanuelle Seigner,The Girl,Barbara Jefford,Baroness Kessler,38000000.0,18653746.0,142688,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11303835609464576,0.0,0.0,0.0,0.0,0.0,0.0,0.033232015565600015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7503550089497866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07914440287650243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3740.0
318,0120770,10262,A Night at the Roxbury,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,71,Upright,Rotten,83.0,1998,PG-13,Will Ferrell,Steve Butabi,Chris Kattan,Doug Butabi,Molly Shannon,Emily,Dan Hedaya,Mr. Butabi,Richard Grieco,himself,17000000.0,30324946.0,120770,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7797552931247473,0.0,0.0,0.0,0.0,0.0,0.0,0.0444490960446359,0.06441462505218302,0.014332243015670803,0.0,0.0,0.0,0.0,0.021503618690870897,0.0,0.0,0.0,0.0,0.0,0.01498593020369707,0.0,0.0,0.03544904437657749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226.0
317,0074958,16424,Network,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,90,94,Upright,Certified Fresh,121.0,1976,R,Faye Dunaway,Diana Christensen,William Holden,Max Schumacher,Peter Finch,Howard Beale,Robert Duvall,Frank Hackett,Wesley Addy,Nelson Chaney,3800000.0,23689877.0,74958,4,6,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1984707459127183,0.0,0.33903841040141597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013942646570773787,0.0,0.0,0.0,0.0,0.0,0.1942106858125059,0.0,0.0,0.0,0.09828058345694152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12537227609039858,0.0,0.0,0.0,4449.0
316,0132347,10623,Mystery Men,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,60,58,Spilled,Fresh,121.0,1999,PG-13,Ben Stiller,Mr. Furious,Hank Azaria,Blue Raja,William H. Macy,Shoveler,Paul Reubens,Spleen,Janeane Garofalo,The Bowler,65000000.0,29655590.0,132347,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021612950724857763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13498094725090995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8360006094549542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3225.0
